"","X","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","PUMA","STRATA","GQ","PERNUM","PERWT","REPWTP","SEX","AGE","EDUC","EDUCD","INCTOT"
"1359",33468,2018,201801,238920,2018001038986,77,2018002389201,8,814,81408,1,1,77,1,2,42,11,114,0
"1360",33481,2018,201801,238926,2018001039266,129,2018002389261,8,815,81508,1,2,159,1,2,39,11,114,51000
"1361",33499,2018,201801,238937,2018001040037,39,2018002389371,8,812,81208,1,1,38,1,2,47,10,101,11000
"1362",33513,2018,201801,238943,2018001040623,60,2018002389431,8,815,81508,1,1,60,1,2,67,11,114,75400
"1363",33536,2018,201801,238957,2018001041890,125,2018002389571,8,814,81408,1,2,131,1,2,63,7,71,19000
"1364",33576,2018,201801,238978,2018001043158,70,2018002389781,8,815,81508,1,2,72,1,2,35,10,101,180000
"1365",33615,2018,201801,238996,2018001044646,242,2018002389961,8,816,81608,1,1,242,1,2,43,3,30,23000
"1366",33628,2018,201801,239002,2018001045364,244,2018002390021,8,816,81608,1,2,273,1,2,53,6,64,0
"1367",33634,2018,201801,239005,2018001045431,83,2018002390051,8,813,81308,1,3,133,1,2,37,10,101,43000
"1368",33635,2018,201801,239005,2018001045431,83,2018002390051,8,813,81308,1,4,107,1,2,31,10,101,30000
"1369",33718,2018,201801,239048,2018001048593,53,2018002390481,8,816,81608,1,1,53,1,2,66,7,71,29810
"1370",33760,2018,201801,239071,2018001050835,126,2018002390711,8,812,81208,1,1,126,1,2,33,10,101,45100
"1371",33780,2018,201801,239081,2018001051208,121,2018002390811,8,815,81508,1,2,126,1,2,62,11,114,95000
"1372",33833,2018,201801,239111,2018001053368,132,2018002391111,8,815,81508,1,1,133,1,2,56,11,114,84100
"1373",33835,2018,201801,239112,2018001053388,42,2018002391121,8,815,81508,1,1,42,1,2,76,7,71,44700
"1374",33837,2018,201801,239114,2018001053506,183,2018002391141,8,816,81608,1,1,183,1,2,32,6,64,0
"1375",33840,2018,201801,239114,2018001053506,183,2018002391141,8,816,81608,1,6,268,1,2,53,0,2,10300
"1376",33843,2018,201801,239116,2018001053611,51,2018002391161,8,816,81608,1,1,51,1,2,57,6,65,4800
"1377",33859,2018,201801,239125,2018001054324,328,2018002391251,8,816,81608,1,2,272,1,2,38,2,23,0
"1378",33861,2018,201801,239126,2018001054387,76,2018002391261,8,814,81408,1,2,71,1,2,63,11,114,90000
"1379",33879,2018,201801,239137,2018001055278,151,2018002391371,8,813,81308,1,1,151,1,2,42,10,101,298250
"1380",33969,2018,201801,239185,2018001057974,94,2018002391851,8,815,81508,1,1,94,1,2,70,10,101,518000
"1381",33985,2018,201801,239196,2018001058369,325,2018002391961,8,815,81508,1,2,303,1,2,32,8,81,24000
"1382",33993,2018,201801,239201,2018001058629,131,2018002392011,8,816,81608,1,1,132,1,2,69,10,101,19000
"1383",34012,2018,201801,239210,2018001059261,82,2018002392101,8,815,81508,1,1,83,1,2,55,10,101,37000
"1384",34013,2018,201801,239211,2018001059271,66,2018002392111,8,816,81608,1,1,66,1,2,48,6,63,45000
"1385",34064,2018,201801,239239,2018001060776,129,2018002392391,8,813,81308,1,2,125,1,2,32,11,114,4000
"1386",34074,2018,201801,239245,2018001061096,44,2018002392451,8,815,81508,1,1,44,1,2,40,10,101,105000
"1387",34093,2018,201801,239254,2018001061747,221,2018002392541,8,816,81608,1,1,221,1,2,31,1,16,0
"1388",34094,2018,201801,239254,2018001061747,221,2018002392541,8,816,81608,1,3,270,1,2,45,6,63,0
"1389",34118,2018,201801,239266,2018001062120,71,2018002392661,8,815,81508,1,1,71,1,2,61,10,101,85000
"1390",34120,2018,201801,239267,2018001062143,59,2018002392671,8,815,81508,1,2,62,1,2,35,10,101,149000
"1391",34141,2018,201801,239277,2018001062608,129,2018002392771,8,816,81608,1,2,111,1,2,57,10,101,22500
"1392",34164,2018,201801,239290,2018001063385,86,2018002392901,8,813,81308,1,1,86,1,2,41,6,64,630
"1393",34165,2018,201801,239291,2018001063639,102,2018002392911,8,813,81308,1,1,103,1,2,58,2,22,23000
"1394",34200,2018,201801,239309,2018001064900,32,2018002393091,8,813,81308,1,1,32,1,2,64,11,114,24000
"1395",34278,2018,201801,239353,2018001067747,69,2018002393531,8,814,81408,1,1,69,1,2,68,11,115,128500
"1396",34326,2018,201801,239382,2018001069552,84,2018002393821,8,812,81208,1,2,68,1,2,62,6,65,232000
"1397",34368,2018,201801,239402,2018001070398,74,2018002394021,8,813,81308,1,1,73,1,2,40,10,101,20400
"1398",34390,2018,201801,239412,2018001070933,143,2018002394121,8,813,81308,1,1,143,1,2,31,10,101,115000
"1399",34402,2018,201801,239418,2018001071131,362,2018002394181,8,815,81508,1,1,363,1,2,32,6,65,64600
"1400",34457,2018,201801,239449,2018001073393,198,2018002394491,8,812,81208,1,2,173,1,2,62,6,63,35000
"1401",34542,2018,201801,239495,2018001076459,33,2018002394951,8,816,81608,1,1,32,1,2,64,10,101,47000
"1402",34581,2018,201801,239516,2018001077441,100,2018002395161,8,815,81508,1,2,130,1,2,40,11,115,220000
"1403",34583,2018,201801,239517,2018001077474,45,2018002395171,8,816,81608,1,1,45,1,2,42,6,64,17000
"1404",34598,2018,201801,239524,2018001077692,140,2018002395241,8,815,81508,1,2,233,1,2,61,0,2,18000
"1405",34628,2018,201801,239539,2018001078483,117,2018002395391,8,814,81408,1,1,117,1,2,35,10,101,42000
"1406",34630,2018,201801,239541,2018001078602,145,2018002395411,8,813,81308,1,1,145,1,2,33,11,114,60000
"1407",34695,2018,201801,239570,2018001080829,91,2018002395701,8,815,81508,1,2,113,1,2,63,10,101,58400
"1408",34697,2018,201801,239571,2018001080939,141,2018002395711,8,812,81208,1,2,129,1,2,36,10,101,68000
"1409",34711,2018,201801,239580,2018001081565,111,2018002395801,8,812,81208,1,1,111,1,2,69,11,115,105750
"1410",34714,2018,201801,239582,2018001081821,54,2018002395821,8,812,81208,1,2,63,1,2,62,5,50,22600
"1411",34720,2018,201801,239585,2018001082000,120,2018002395851,8,815,81508,1,2,114,1,2,71,6,63,13900
"1412",34740,2018,201801,239597,2018001082276,86,2018002395971,8,813,81308,1,1,87,1,2,47,6,63,45000
"1413",34744,2018,201801,239599,2018001082334,137,2018002395991,8,815,81508,1,1,137,1,2,75,10,101,77700
"1414",34747,2018,201801,239600,2018001082368,40,2018002396001,8,816,81608,1,2,34,1,2,60,7,71,0
"1415",34749,2018,201801,239602,2018001082461,198,2018002396021,8,813,81308,1,1,198,1,2,49,5,50,21900
"1416",34751,2018,201801,239604,2018001082487,65,2018002396041,8,813,81308,1,1,64,1,2,68,2,23,0
"1417",34782,2018,201801,239620,2018001083235,211,2018002396201,8,813,81308,1,2,139,1,2,30,8,81,5000
"1418",34795,2018,201801,239628,2018001083640,80,2018002396281,8,814,81408,1,1,81,1,2,69,11,114,61300
"1419",34815,2018,201801,239639,2018001084237,71,2018002396391,8,812,81208,1,2,64,1,2,36,10,101,49000
"1420",34828,2018,201801,239647,2018001084472,65,2018002396471,8,812,81208,1,1,65,1,2,31,11,114,150000
"1421",34841,2018,201801,239653,2018001085062,301,2018002396531,8,816,81608,1,1,300,1,2,36,5,50,0
"1422",34843,2018,201801,239653,2018001085062,301,2018002396531,8,816,81608,1,3,433,1,2,67,2,22,0
"1423",34882,2018,201801,239675,2018001086741,394,2018002396751,8,812,81208,1,1,393,1,2,57,3,30,9200
"1424",34899,2018,201801,239686,2018001087329,63,2018002396861,8,812,81208,1,1,63,1,2,68,0,2,0
"1425",34928,2018,201801,239701,2018001088312,154,2018002397011,8,812,81208,1,1,154,1,2,59,10,101,70000
"1426",34947,2018,201801,239713,2018001089077,120,2018002397131,8,816,81608,1,2,85,1,2,56,2,23,18700
"1427",35002,2018,201801,239743,2018001090623,64,2018002397431,8,812,81208,1,1,64,1,2,49,11,115,574000
"1428",35038,2018,201801,239763,2018001091675,88,2018002397631,8,814,81408,1,1,88,1,2,30,11,114,80000
"1429",35085,2018,201801,239787,2018001092959,146,2018002397871,8,813,81308,1,1,145,1,2,46,10,101,150000
"1430",35101,2018,201801,239795,2018001093326,290,2018002397951,8,815,81508,1,1,290,1,2,78,6,65,22100
"1431",35104,2018,201801,239796,2018001093350,56,2018002397961,8,814,81408,1,2,97,1,2,30,10,101,40000
"1432",35132,2018,201801,239809,2018001094349,54,2018002398091,8,813,81308,1,1,55,1,2,48,11,114,85000
"1433",35150,2018,201801,239817,2018001094828,68,2018002398171,8,814,81408,1,2,77,1,2,67,11,115,40000
"1434",35169,2018,201801,239826,2018001095601,154,2018002398261,8,813,81308,1,1,153,1,2,35,10,101,129000
"1435",35205,2018,201801,239847,2018001096337,85,2018002398471,8,816,81608,1,1,85,1,2,70,6,64,28500
"1436",35210,2018,201801,239849,2018001096402,93,2018002398491,8,814,81408,1,2,115,1,2,42,11,114,0
"1437",35212,2018,201801,239850,2018001096555,135,2018002398501,8,813,81308,1,2,127,1,2,57,10,101,20000
"1438",35225,2018,201801,239856,2018001096900,47,2018002398561,8,816,81608,1,1,46,1,2,30,7,71,2300
"1439",35251,2018,201801,239874,2018001097981,55,2018002398741,8,812,81208,1,1,55,1,2,71,11,114,17900
"1440",35291,2018,201801,239896,2018001099513,89,2018002398961,8,813,81308,1,1,89,1,2,42,10,101,117000
"1441",35340,2018,201801,239920,2018001101175,72,2018002399201,8,813,81308,1,1,72,1,2,31,10,101,105000
"1442",35354,2018,201801,239927,2018001101459,57,2018002399271,8,815,81508,1,3,54,1,2,65,10,101,14900
"1443",35355,2018,201801,239928,2018001101472,71,2018002399281,8,812,81208,1,1,71,1,2,41,6,63,0
"1444",35359,2018,201801,239928,2018001101472,71,2018002399281,8,812,81208,1,7,76,1,2,63,2,23,9000
"1445",35454,2018,201801,239980,2018001104808,116,2018002399801,8,815,81508,1,1,117,1,2,36,11,114,58000
"1446",35466,2018,201801,239988,2018001105110,119,2018002399881,8,812,81208,1,1,119,1,2,52,11,115,80250
"1447",35542,2018,201801,240024,2018001106428,153,2018002400241,8,814,81408,1,2,123,1,2,51,11,114,16700
"1448",35568,2018,201801,240036,2018001106781,206,2018002400361,8,815,81508,1,2,209,1,2,65,10,101,15900
"1449",35570,2018,201801,240036,2018001106781,206,2018002400361,8,815,81508,1,4,261,1,2,37,6,65,30000
"1450",35572,2018,201801,240037,2018001106782,94,2018002400371,8,813,81308,1,2,108,1,2,35,10,101,120000
"1451",35665,2018,201801,240084,2018001109234,145,2018002400841,8,813,81308,1,1,145,1,2,67,10,101,72000
"1452",35675,2018,201801,240089,2018001109492,135,2018002400891,8,815,81508,1,1,135,1,2,37,11,114,43100
"1453",35751,2018,201801,240127,2018001111460,94,2018002401271,8,812,81208,1,5,290,1,2,43,6,63,0
"1454",35757,2018,201801,240129,2018001111571,133,2018002401291,8,815,81508,1,2,141,1,2,54,6,63,45000
"1455",35765,2018,201801,240134,2018001111878,69,2018002401341,8,816,81608,1,1,69,1,2,34,10,101,55000
"1456",35771,2018,201801,240137,2018001112056,109,2018002401371,8,816,81608,1,2,94,1,2,80,10,101,8400
"1457",35814,2018,201801,240162,2018001114159,72,2018002401621,8,815,81508,1,1,72,1,2,62,10,101,44000
"1458",35825,2018,201801,240167,2018001114416,208,2018002401671,8,812,81208,1,2,345,1,2,33,10,101,65000
"1459",35989,2018,201801,240251,2018001119899,111,2018002402511,8,814,81408,1,2,140,1,2,56,8,81,124000
"1460",35998,2018,201801,240259,2018001120420,173,2018002402591,8,814,81408,1,1,173,1,2,34,10,101,100000
"1461",36035,2018,201801,240280,2018001121565,229,2018002402801,8,815,81508,1,1,229,1,2,64,7,71,11300
"1462",36039,2018,201801,240283,2018001121692,159,2018002402831,8,815,81508,1,1,159,1,2,40,11,115,130000
"1463",36040,2018,201801,240283,2018001121692,159,2018002402831,8,815,81508,1,2,195,1,2,37,6,65,42000
"1464",36046,2018,201801,240287,2018001122115,133,2018002402871,8,813,81308,1,1,133,1,2,65,10,101,28000
"1465",36047,2018,201801,240288,2018001122116,119,2018002402881,8,813,81308,1,1,119,1,2,69,11,114,9500
"1466",36061,2018,201801,240297,2018001122551,134,2018002402971,8,814,81408,1,2,115,1,2,30,10,101,2500
"1467",36065,2018,201801,240299,2018001122625,89,2018002402991,8,815,81508,1,2,143,1,2,30,11,115,95000
"1468",36097,2018,201801,240316,2018001123014,78,2018002403161,8,813,81308,1,2,67,1,2,30,7,71,25000
"1469",36131,2018,201801,240336,2018001124174,115,2018002403361,8,813,81308,1,2,146,1,2,72,11,114,42000
"1470",36153,2018,201801,240350,2018001124799,97,2018002403501,8,812,81208,1,1,97,1,2,33,6,64,32000
"1471",36167,2018,201801,240358,2018001125066,110,2018002403581,8,815,81508,1,2,126,1,2,59,7,71,30000
"1472",36212,2018,201801,240382,2018001126263,115,2018002403821,8,813,81308,1,1,115,1,2,34,8,81,17000
"1473",36213,2018,201801,240383,2018001126320,74,2018002403831,8,814,81408,1,1,73,1,2,57,11,114,223000
"1474",36219,2018,201801,240387,2018001126438,63,2018002403871,8,815,81508,1,1,63,1,2,61,6,65,24600
"1475",36256,2018,201801,240405,2018001127761,199,2018002404051,8,816,81608,1,2,234,1,2,60,2,25,2200
"1476",36321,2018,201801,240440,2018001129557,59,2018002404401,8,813,81308,1,2,59,1,2,31,10,101,36000
"1477",36354,2018,201801,240457,2018001130651,73,2018002404571,8,816,81608,1,1,73,1,2,55,6,65,20900
"1478",36424,2018,201801,240493,2018001132196,201,2018002404931,8,813,81308,1,2,238,1,2,45,11,114,1400
"1479",36475,2018,201801,240523,2018001134014,142,2018002405231,8,815,81508,1,1,142,1,2,31,7,71,26000
"1480",36477,2018,201801,240524,2018001134171,67,2018002405241,8,814,81408,1,1,67,1,2,47,10,101,63000
"1481",36495,2018,201801,240534,2018001134978,68,2018002405341,8,815,81508,1,1,68,1,2,41,10,101,12000
"1482",36505,2018,201801,240538,2018001135232,92,2018002405381,8,815,81508,1,1,93,1,2,74,10,101,34500
"1483",36519,2018,201801,240547,2018001135644,141,2018002405471,8,816,81608,1,2,139,1,2,56,10,101,18000
"1484",36537,2018,201801,240556,2018001136386,82,2018002405561,8,812,81208,1,2,68,1,2,59,10,101,36800
"1485",36577,2018,201801,240574,2018001137313,60,2018002405741,8,816,81608,1,1,60,1,2,55,6,63,48000
"1486",36579,2018,201801,240574,2018001137313,60,2018002405741,8,816,81608,1,3,88,1,2,75,6,63,18000
"1487",36585,2018,201801,240578,2018001137555,73,2018002405781,8,816,81608,1,2,61,1,2,77,6,63,32100
"1488",36592,2018,201801,240583,2018001137871,126,2018002405831,8,815,81508,1,1,126,1,2,51,10,101,41000
"1489",36593,2018,201801,240584,2018001137935,115,2018002405841,8,814,81408,1,1,114,1,2,33,11,114,55000
"1490",36644,2018,201801,240608,2018001139779,75,2018002406081,8,814,81408,1,1,75,1,2,57,10,101,220000
"1491",36662,2018,201801,240617,2018001140567,251,2018002406171,8,812,81208,1,1,250,1,2,49,6,61,35000
"1492",36678,2018,201801,240625,2018001140894,77,2018002406251,8,814,81408,1,1,78,1,2,64,11,114,83000
"1493",36693,2018,201801,240634,2018001141290,167,2018002406341,8,812,81208,1,3,149,1,2,48,6,63,65000
"1494",36694,2018,201801,240635,2018001141355,59,2018002406351,8,812,81208,1,1,59,1,2,72,10,101,73400
"1495",36729,2018,201801,240653,2018001142110,60,2018002406531,8,815,81508,1,1,60,1,2,70,10,101,30300
"1496",36737,2018,201801,240657,2018001142387,186,2018002406571,8,812,81208,1,1,187,1,2,36,10,101,65000
"1497",36745,2018,201801,240661,2018001142567,108,2018002406611,8,815,81508,1,2,93,1,2,76,6,63,31500
"1498",36777,2018,201801,240680,2018001143750,136,2018002406801,8,813,81308,1,3,164,1,2,35,10,101,29000
"1499",36804,2018,201801,240696,2018001144706,37,2018002406961,8,813,81308,1,2,48,1,2,73,6,63,60600
"1500",36821,2018,201801,240707,2018001145149,165,2018002407071,8,816,81608,1,2,168,1,2,33,11,114,34000
"1501",36836,2018,201801,240715,2018001145500,68,2018002407151,8,812,81208,1,1,67,1,2,43,11,115,124000
"1502",36843,2018,201801,240718,2018001145646,98,2018002407181,8,813,81308,1,1,98,1,2,60,7,71,96000
"1503",36873,2018,201801,240733,2018001146603,290,2018002407331,8,816,81608,1,1,291,1,2,30,10,101,44000
"1504",36928,2018,201801,240764,2018001148679,65,2018002407641,8,812,81208,1,1,65,1,2,37,7,71,39100
"1505",36947,2018,201801,240775,2018001149629,74,2018002407751,8,814,81408,1,2,68,1,2,63,11,114,25000
"1506",36975,2018,201801,240792,2018001150410,76,2018002407921,8,813,81308,1,2,77,1,2,35,11,116,10000
"1507",37016,2018,201801,240815,2018001151399,62,2018002408151,8,813,81308,1,2,73,1,2,30,6,63,20000
"1508",37073,2018,201801,240848,2018001153149,62,2018002408481,8,816,81608,1,1,61,1,2,56,10,101,59000
"1509",37076,2018,201801,240848,2018001153149,62,2018002408481,8,816,81608,1,5,117,1,2,34,10,101,22000
"1510",37082,2018,201801,240851,2018001153599,59,2018002408511,8,816,81608,1,2,81,1,2,66,6,63,9000
"1511",37083,2018,201801,240852,2018001153631,351,2018002408521,8,815,81508,1,1,351,1,2,37,8,81,60000
"1512",37111,2018,201801,240866,2018001154778,98,2018002408661,8,813,81308,1,1,99,1,2,30,11,114,16800
"1513",37120,2018,201801,240872,2018001155211,124,2018002408721,8,816,81608,1,1,124,1,2,62,7,71,158800
"1514",37141,2018,201801,240882,2018001156090,60,2018002408821,8,813,81308,1,2,72,1,2,42,10,101,6000
"1515",37155,2018,201801,240890,2018001156518,84,2018002408901,8,815,81508,1,1,84,1,2,66,11,114,130000
"1516",37171,2018,201801,240899,2018001157094,96,2018002408991,8,815,81508,1,1,96,1,2,42,10,101,18000
"1517",37191,2018,201801,240911,2018001157772,149,2018002409111,8,813,81308,1,1,150,1,2,79,11,114,1600
"1518",37198,2018,201801,240914,2018001158071,144,2018002409141,8,813,81308,1,1,143,1,2,49,11,114,49050
"1519",37224,2018,201801,240927,2018001158914,95,2018002409271,8,815,81508,1,1,95,1,2,42,11,114,103000
"1520",37241,2018,201801,240937,2018001159798,85,2018002409371,8,812,81208,1,2,78,1,2,37,11,115,220000
"1521",37245,2018,201801,240940,2018001160058,74,2018002409401,8,815,81508,1,1,73,1,2,53,11,114,103000
"1522",37261,2018,201801,240947,2018001160505,69,2018002409471,8,814,81408,1,2,78,1,2,71,11,114,10700
"1523",37311,2018,201801,240975,2018001162293,112,2018002409751,8,814,81408,1,1,112,1,2,43,10,101,45000
"1524",37312,2018,201801,240976,2018001162381,89,2018002409761,8,816,81608,1,1,89,1,2,47,6,63,53200
"1525",37362,2018,201801,241005,2018001164582,145,2018002410051,8,813,81308,1,2,118,1,2,59,11,114,53200
"1526",37364,2018,201801,241006,2018001164613,188,2018002410061,8,813,81308,1,1,187,1,2,46,10,101,45020
"1527",37383,2018,201801,241016,2018001165581,55,2018002410161,8,816,81608,1,1,55,1,2,32,6,64,12100
"1528",37390,2018,201801,241020,2018001166034,117,2018002410201,8,814,81408,1,2,110,1,2,72,6,63,15400
"1529",37401,2018,201801,241027,2018001166777,106,2018002410271,8,814,81408,1,1,106,1,2,42,11,114,105000
"1530",37404,2018,201801,241029,2018001166899,337,2018002410291,8,813,81308,1,1,337,1,2,33,8,81,55000
"1531",37410,2018,201801,241033,2018001167113,80,2018002410331,8,816,81608,1,1,79,1,2,55,10,101,60000
"1532",37423,2018,201801,241039,2018001167453,37,2018002410391,8,812,81208,1,2,35,1,2,58,7,71,26900
"1533",37440,2018,201801,241046,2018001167975,41,2018002410461,8,812,81208,1,1,42,1,2,54,11,114,123000
"1534",37457,2018,201801,241053,2018001168419,131,2018002410531,8,813,81308,1,2,132,1,2,35,11,114,50000
"1535",37481,2018,201801,241064,2018001169436,106,2018002410641,8,814,81408,1,2,111,1,2,70,11,114,27000
"1536",37486,2018,201801,241067,2018001169545,51,2018002410671,8,815,81508,1,2,70,1,2,56,10,101,3300
"1537",37511,2018,201801,241081,2018001170183,206,2018002410811,8,815,81508,1,1,206,1,2,58,7,71,4000
"1538",37516,2018,201801,241084,2018001170422,73,2018002410841,8,815,81508,1,1,73,1,2,40,8,81,79000
"1539",37537,2018,201801,241095,2018001171328,89,2018002410951,8,812,81208,1,1,89,1,2,52,6,63,26100
"1540",37617,2018,201801,241134,2018001174048,81,2018002411341,8,815,81508,1,1,81,1,2,70,11,114,322100
"1541",37638,2018,201801,241147,2018001174632,78,2018002411471,8,816,81608,1,1,78,1,2,41,0,2,0
"1542",37648,2018,201801,241151,2018001174970,108,2018002411511,8,815,81508,1,2,92,1,2,77,7,71,18900
"1543",37651,2018,201801,241153,2018001175043,58,2018002411531,8,814,81408,1,2,66,1,2,74,10,101,14000
"1544",37668,2018,201801,241163,2018001175612,152,2018002411631,8,813,81308,1,2,130,1,2,32,11,114,52000
"1545",37775,2018,201801,241220,2018001179895,106,2018002412201,8,812,81208,1,1,106,1,2,56,7,71,124850
"1546",37792,2018,201801,241230,2018001180332,102,2018002412301,8,815,81508,1,1,102,1,2,77,6,63,40900
"1547",37813,2018,201801,241241,2018001180907,69,2018002412411,8,816,81608,1,1,69,1,2,64,7,71,25090
"1548",37952,2018,201801,241317,2018001186163,160,2018002413171,8,815,81508,1,1,161,1,2,52,11,114,110000
"1549",37968,2018,201801,241326,2018001186802,72,2018002413261,8,814,81408,1,2,73,1,2,51,11,114,97000
"1550",37977,2018,201801,241332,2018001187077,172,2018002413321,8,812,81208,1,2,111,1,2,48,11,114,10000
"1551",38017,2018,201801,241353,2018001188492,87,2018002413531,8,814,81408,1,2,91,1,2,67,11,114,80700
"1552",38083,2018,201801,241389,2018001191336,108,2018002413891,8,816,81608,1,1,107,1,2,62,8,81,48000
"1553",38084,2018,201801,241389,2018001191336,108,2018002413891,8,816,81608,1,2,164,1,2,62,8,81,60000
"1554",38093,2018,201801,241394,2018001191605,155,2018002413941,8,812,81208,1,1,155,1,2,50,6,63,9000
"1555",38109,2018,201801,241401,2018001191971,73,2018002414011,8,816,81608,1,1,72,1,2,54,8,81,8200
"1556",38199,2018,201801,241447,2018001195199,127,2018002414471,8,812,81208,1,1,127,1,2,73,7,71,13400
"1557",38200,2018,201801,241448,2018001195219,72,2018002414481,8,814,81408,1,1,73,1,2,54,10,101,3000
"1558",38216,2018,201801,241456,2018001195818,448,2018002414561,8,812,81208,1,1,447,1,2,51,11,114,15000
"1559",38251,2018,201801,241473,2018001196923,69,2018002414731,8,812,81208,1,2,131,1,2,53,7,71,36000
"1560",38272,2018,201801,241483,2018001197531,187,2018002414831,8,816,81608,1,1,187,1,2,41,3,30,0
"1561",38278,2018,201801,241485,2018001197660,91,2018002414851,8,815,81508,1,2,113,1,2,62,11,114,12000
"1562",38279,2018,201801,241485,2018001197660,91,2018002414851,8,815,81508,1,3,145,1,2,30,10,101,24000
"1563",38352,2018,201801,241523,2018001199488,188,2018002415231,8,815,81508,1,1,189,1,2,68,6,64,29200
"1564",38386,2018,201801,241541,2018001200554,146,2018002415411,8,813,81308,1,1,146,1,2,70,11,114,84000
"1565",38427,2018,201801,241563,2018001201529,72,2018002415631,8,816,81608,1,2,62,1,2,64,6,63,0
"1566",38459,2018,201801,241583,2018001202454,148,2018002415831,8,812,81208,1,2,182,1,2,52,2,23,0
"1567",38467,2018,201801,241585,2018001202515,109,2018002415851,8,816,81608,1,2,158,1,2,42,10,101,60000
"1568",38488,2018,201801,241596,2018001203200,121,2018002415961,8,813,81308,1,1,121,1,2,59,6,63,10500
"1569",38586,2018,201801,241649,2018001206677,139,2018002416491,8,813,81308,1,2,136,1,2,34,10,101,140
"1570",38595,2018,201801,241655,2018001207007,42,2018002416551,8,815,81508,1,1,42,1,2,67,6,63,12600
"1571",38601,2018,201801,241658,2018001207208,89,2018002416581,8,814,81408,1,1,89,1,2,61,11,114,9500
"1572",38639,2018,201801,241682,2018001209391,109,2018002416821,8,812,81208,1,1,109,1,2,46,10,101,62490
"1573",38657,2018,201801,241694,2018001210275,65,2018002416941,8,814,81408,1,1,65,1,2,40,10,101,0
"1574",38670,2018,201801,241701,2018001210653,73,2018002417011,8,813,81308,1,1,74,1,2,42,11,116,85000
"1575",38718,2018,201801,241727,2018001211899,123,2018002417271,8,814,81408,1,2,94,1,2,47,11,114,0
"1576",38755,2018,201801,241748,2018001213023,140,2018002417481,8,814,81408,1,1,140,1,2,42,11,114,55000
"1577",38831,2018,201801,241787,2018001215461,120,2018002417871,8,816,81608,1,2,185,1,2,63,0,2,22600
"1578",38901,2018,201801,241825,2018001217948,73,2018002418251,8,815,81508,1,1,74,1,2,74,6,63,37500
"1579",38905,2018,201801,241828,2018001218420,121,2018002418281,8,816,81608,1,1,121,1,2,47,8,81,20200
"1580",38959,2018,201801,241845,2018001219793,54,2018002418451,8,816,81608,1,1,54,1,2,63,7,71,55300
"1581",38980,2018,201801,241855,2018001220497,48,2018002418551,8,812,81208,1,1,48,1,2,52,6,63,15300
"1582",38985,2018,201801,241858,2018001220684,65,2018002418581,8,816,81608,1,2,77,1,2,58,7,71,6000
"1583",38986,2018,201801,241858,2018001220684,65,2018002418581,8,816,81608,1,3,135,1,2,33,7,71,1000
"1584",39033,2018,201801,241883,2018001221911,76,2018002418831,8,815,81508,1,2,61,1,2,39,6,61,0
"1585",39034,2018,201801,241884,2018001221921,116,2018002418841,8,816,81608,1,1,117,1,2,57,6,63,56000
"1586",39056,2018,201801,241895,2018001222575,67,2018002418951,8,815,81508,1,1,68,1,2,71,8,81,72120
"1587",39059,2018,201801,241897,2018001222623,53,2018002418971,8,813,81308,1,1,53,1,2,75,6,63,59200
"1588",39062,2018,201801,241900,2018001222765,400,2018002419001,8,815,81508,1,1,401,1,2,35,11,114,67000
"1589",39113,2018,201801,241930,2018001225460,84,2018002419301,8,814,81408,1,1,85,1,2,70,11,115,150200
"1590",39116,2018,201801,241932,2018001225654,129,2018002419321,8,812,81208,1,1,129,1,2,36,10,101,45000
"1591",39192,2018,201801,241969,2018001227682,134,2018002419691,8,814,81408,1,1,134,1,2,59,10,101,42000
"1592",39205,2018,201801,241977,2018001228313,54,2018002419771,8,815,81508,1,2,89,1,2,43,6,63,32000
"1593",39213,2018,201801,241981,2018001228623,119,2018002419811,8,814,81408,1,1,118,1,2,65,11,115,500000
"1594",39214,2018,201801,241982,2018001228672,74,2018002419821,8,814,81408,1,1,75,1,2,54,11,115,498000
"1595",39225,2018,201801,241987,2018001229139,107,2018002419871,8,815,81508,1,2,120,1,2,60,8,81,125000
"1596",39294,2018,201801,242025,2018001232211,55,2018002420251,8,816,81608,1,1,55,1,2,56,6,63,44500
"1597",39299,2018,201801,242027,2018001232370,87,2018002420271,8,812,81208,1,2,81,1,2,63,10,101,34800
"1598",39408,2018,201801,242077,2018001235873,452,2018002420771,8,812,81208,1,1,452,1,2,38,7,71,36000
"1599",39424,2018,201801,242085,2018001236653,138,2018002420851,8,814,81408,1,2,119,1,2,34,10,101,210000
"1600",39485,2018,201801,242118,2018001238507,130,2018002421181,8,813,81308,1,2,109,1,2,33,10,101,118000
"1601",39491,2018,201801,242121,2018001238722,68,2018002421211,8,814,81408,1,2,78,1,2,69,11,114,45400
"1602",39500,2018,201801,242127,2018001239218,327,2018002421271,8,815,81508,1,1,327,1,2,55,11,114,40000
"1603",39551,2018,201801,242153,2018001240806,62,2018002421531,8,812,81208,1,1,62,1,2,63,10,101,52500
"1604",39559,2018,201801,242156,2018001241187,78,2018002421561,8,814,81408,1,2,67,1,2,31,6,64,0
"1605",39564,2018,201801,242159,2018001241495,142,2018002421591,8,815,81508,1,1,142,1,2,48,7,71,13600
"1606",39641,2018,201801,242197,2018001243654,123,2018002421971,8,815,81508,1,2,126,1,2,36,6,64,0
